id,popularity,original_title,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,cast1,cast2,cast3,cast4,cast5,production_companies1,production_companies2,production_companies3,production_companies4,production_companies5,genres1,genres2,genres3,genres4,genres5
14289,0.530543999999999,Fire Down Below,FÃ©lix EnrÃ­quez AlcalÃ¡,105,9/5/97,34,5.0,1997,81507619.2643258,21735365.1371535,Steven Seagal,Marg Helgenberger,Stephen Lang,Brad Hunt,Kris Kristofferson,Warner Bros.,,,,,Action,Adventure,Crime,Thriller,
6283,0.512273,MouseHunt,Gore Verbinski,98,12/19/97,134,6.1,1997,51621492.2007396,166299165.565747,Nathan Lane,Lee Evans,Vicki Lewis,Maury Chaykin,Eric Christmas,DreamWorks,,,,,Comedy,Family,,,
10217,0.511529,The Sweet Hereafter,Atom Egoyan,112,5/14/97,41,6.4,1997,6792301.60536048,4433450.72694607,Ian Holm,Caerthan Banks,Sarah Polley,Tom McCamus,Gabrielle Rose,Fine Line Features,,,,,Drama,,,,
2142,0.473762,Cop Land,James Mangold,104,8/15/97,185,6.5,1997,20376904.8160814,60943500.9560164,Sylvester Stallone,Harvey Keitel,Ray Liotta,Robert De Niro,Peter Berg,Miramax Films,Across the River Productions,Woods Entertainment,,,Action,Crime,Drama,,
16052,0.46602,Selena,Gregory Nava,127,3/21/97,82,6.9,1997,27169206.4214419,81507619.2643258,Jennifer Lopez,Edward James Olmos,Constance Marie,Jon Seda,Lupe Ontiveros,Warner Bros. Pictures,,,,,Documentary,Drama,,,
6116,0.464907,Spice World - The Movie,Bob Spiers,93,12/19/97,65,5.2,1997,33961508.0268024,135846032.107209,Victoria Beckham,Melanie Brown,Emma Bunton,Melanie Chisholm,Geri Halliwell,Columbia Pictures Corporation,,,,,Adventure,Fantasy,Drama,Comedy,Music
68924,0.463524,The Ice Storm,Ang Lee,112,9/27/97,67,6.3,1997,24452285.7792977,10919386.926857,Kevin Kline,Joan Allen,Sigourney Weaver,Henry Czerny,Tobey Maguire,Fox Searchlight Pictures,Good Machine,Canal+ Droits Audiovisuels,,,Drama,,,,
20737,0.436806,Air Bud,Charles Martin Smith,98,8/1/97,50,5.3,1997,4075380.96321629,31440883.5425928,Kevin Zegers,Wendy Makkena,Michael Jeter,Bill Cobbs,Brendan Fletcher,Walt Disney Pictures,,,,,Comedy,Family,Drama,,
24662,0.425112,Cats Don't Dance,Mark Dindal,75,3/26/97,10,7.1,1997,43470730.274307,4845134.84416762,Scott Bakula,Jasmine Guy,Natalie Cole,Ashley Peldon,Lindsay Ridgeway,Warner Bros. Animation,Warner Bros. Family Entertainment,,,,Animation,Comedy,Family,Music,
9823,1.086558,Mortal Kombat: Annihilation,John R. Leonetti,95,11/21/97,118,3.9,1997,40753809.6321629,69793427.0897364,Robin Shou,Talisa Soto,James Remar,Sandra Hess,Lynn 'Red' Williams,New Line Cinema,Threshold Entertainment,,,,Action,Fantasy,Science Fiction,,
8860,0.447075,Metro,Thomas Carter,117,1/16/97,64,5.3,1997,74715317.6589653,43453835.1032939,Eddie Murphy,Kim Miyori,Art Evans,James Carpenter,Michael Rapaport,Caravan Pictures,Touchstone Pictures,,,,Action,Adventure,Comedy,Crime,Thriller
10351,0.401471,Wishmaster,Robert Kurtzman,90,9/19/97,41,5.4,1997,6792301.60536048,21380493.1890195,Andrew Divoff,Tammy Lauren,Robert Englund,Chris Lemmon,Wendy Benson-Landes,Image Organization,Pierre David,,,,Horror,,,,
10371,0.362661,For Richer or Poorer,Bryan Spicer,115,12/11/97,23,5.8,1997,47546111.2375233,42942594.8629822,Tim Allen,Kirstie Alley,Wayne Knight,Larry Miller,Jay O. Sanders,Universal Pictures,Yorktown Productions,The Bubble Factory,Sheinberg Productions,,Comedy,,,,
6499,0.223994,Turbo: A Power Rangers Movie,Shuki Levy|David Winning,99,3/27/97,33,4.6,1997,13584603.2107209,24424762.0147325,Johnny Yong Bosch,Nakia Burrise,Jason David Frank,Catherine Sutherland,Amy Jo Johnson,20th Century Fox,Saban Entertainment,,,,Action,Adventure,Family,Fantasy,Science Fiction
9414,0.37438,The Man Who Knew Too Little,Jon Amiel,97,11/14/97,64,6.5,1997,27169206.4214419,18749136.5286584,Bill Murray,Peter Gallagher,Joanne Whalley,Alfred Molina,Richard Wilson,Regency Enterprises,Taurus Films,Polar Productions,Warner Bros.,,Comedy,Thriller,Crime,Action,
34314,0.364359,Turbulence,Robert Butler,100,1/9/97,23,5.3,1997,74715317.6589653,15576225.5859209,Ray Liotta,Lauren Holly,Brendan Gleeson,HÃ©ctor Elizondo,Rachel Ticotin,Metro-Goldwyn-Mayer (MGM),Rysher Entertainment,,,,Action,Thriller,Crime,,
8854,0.345909,Steel,Kenneth Johnson,97,8/15/97,19,4.3,1997,21735365.1371535,2290946.88080529,Shaquille O'Neal,Annabeth Gish,Richard Roundtree,Judd Nelson,Irma P. Hall,Warner Bros. Pictures,DC Comics,Quincy Jones-David Salzman Entertainment,,,Science Fiction,Action,Adventure,,
9403,0.325869,Private Parts,Betty Thomas,109,3/7/97,38,6.6,1997,38036888.9900187,56010404.447599,Howard Stern,Mary McCormack,Kelly Bishop,Paul Giamatti,Leslie Bibb,Paramount Pictures,Rysher Entertainment,,,,Comedy,Drama,,,
12628,0.05639,Playing God,Andy Wilson,94,10/17/97,15,5.7,1997,16301523.8528651,5433841.28428838,David Duchovny,Timothy Hutton,Angelina Jolie,Michael Massee,Stacey Travis,Touchstone Pictures,,,,,Drama,Action,Thriller,Crime,
9413,0.285559,Picture Perfect,Glenn Gordon Caron,105,8/1/97,57,5.2,1997,25810746.1003698,60223283.330673,Jennifer Aniston,Jay Mohr,Kevin Bacon,Olympia Dukakis,Illeana Douglas,20th Century Fox,,,,,Comedy,Romance,,,
50512,0.2817,Anna Karenina,Bernard Rose,108,4/4/97,11,6.0,1997,47546111.2375233,1075669.63603451,Sophie Marceau,Sean Bean,Alfred Molina,Mia Kirshner,James Fox,Icon Entertainment International,Warner Bros.,Studio Trite,,,Drama,Romance,,,
34309,0.263311,Most Wanted,David Hogan,99,10/10/97,12,6.0,1997,33961508.0268024,16081749.4252014,Keenen Ivory Wayans,Jon Voight,Robert Kotecki,Rick Cramer,Kenn Whitaker,New Line Cinema,Ivory Way Productions,,,,Action,Thriller,,,
8197,0.245162,Midnight in the Garden of Good and Evil,Clint Eastwood,155,11/21/97,76,6.4,1997,47546111.2375233,34104492.7678968,John Cusack,Kevin Spacey,Jude Law,Alison Eastwood,Jack Thompson,Warner Bros.,Malpaso Company,,,,Crime,Drama,Mystery,Thriller,
9406,0.223151,An American Werewolf in Paris,Anthony Waller,105,12/25/97,68,5.3,1997,29886127.0635861,36094919.6980142,Tom Everett Scott,Julie Delpy,Vince Vieluf,Julie Bowen,Phil Buckman,Hollywood Pictures,Cometstone Pictures,,,,Horror,Comedy,,,
11831,0.22136,Amistad,Steven Spielberg,155,12/3/97,167,6.6,1997,48904571.5585954,100526063.759335,Morgan Freeman,Nigel Hawthorne,Anthony Hopkins,Djimon Hounsou,Matthew McConaughey,DreamWorks,,,,,Drama,History,Mystery,,
31662,0.214637,Affliction,Paul Schrader,114,8/28/97,20,5.0,1997,8150761.92643258,8599127.18924371,Nick Nolte,James Coburn,Sissy Spacek,Willem Dafoe,Brigid Tierney,Lions Gate Films,,,,,Drama,,,,
25624,0.212272,Rosewood,John Singleton,140,2/21/97,14,6.0,1997,40753809.6321629,17837058.1183286,Ving Rhames,Jon Voight,Don Cheadle,Michael Rooker,Bruce McGill,New Deal Productions,Warner Bros.,Peters Entertainment,,,Drama,History,,,
330,0.21055,The Lost World: Jurassic Park,Steven Spielberg,129,5/23/97,1655,6.1,1997,99167603.438263,311188651.422477,Jeff Goldblum,Julianne Moore,Pete Postlethwaite,Richard Attenborough,Vince Vaughn,Universal Pictures,Amblin Entertainment,,,,Adventure,Action,Science Fiction,,
10871,0.206863,Switchback,Jeb Stuart,118,10/31/97,20,5.7,1997,50263031.8796675,8805804.70095194,Dennis Quaid,Danny Glover,R. Lee Ermey,Claudia Stedelin,Brent Hinkley,Paramount Pictures,Pacific Western,Rysher Entertainment,,,Action,Adventure,Mystery,Thriller,
39385,0.158203,La vÃ©ritÃ© si je mens !,Thomas Gilou,100,4/1/97,59,6.4,1997,5433841.28428838,40014807.2174996,Richard Anconina,Vincent Elbaz,Richard Bohringer,JosÃ© Garcia,Amira Casar,France 2 CinÃ©ma,Orly Films,M6 Films,Les Productions Jacques Roitfeld,Canal+,Comedy,,,,
13852,0.065672,The Castle,Rob Sitch,85,4/10/97,32,7.0,1997,1068666.77307939,1170706.1616364,Michael Caton,Anne Tenney,Stephen Curry,Anthony Simcoe,Sophie Lee,Working Dog,Village Roadshow Entertainment,,,,Drama,Comedy,,,
109445,6.112766,Frozen,Chris Buck|Jennifer Lee,102,11/27/13,3369,7.5,2013,140405002.911063,1192711491.11985,Kristen Bell,Idina Menzel,Jonathan Groff,Josh Gad,Santino Fontana,Walt Disney Pictures,Walt Disney Animation Studios,,,,Animation,Adventure,Family,,
49047,5.242753,Gravity,Alfonso CuarÃ³n,91,9/27/13,3775,7.4,2013,98283502.0377446,670567465.539932,Sandra Bullock,George Clooney,Ed Harris,Orto Ignatiussen,Phaldut Sharma,Warner Bros.,Heyday Films,Esperanto Filmoj,,,Science Fiction,Thriller,Drama,,
76338,5.1119,Thor: The Dark World,Alan Taylor,112,10/29/13,3025,6.8,2013,159125669.965872,449076041.477509,Chris Hemsworth,Natalie Portman,Tom Hiddleston,Anthony Hopkins,Christopher Eccleston,Marvel Studios,,,,,Action,Adventure,Fantasy,,
68721,4.946136,Iron Man 3,Shane Black,130,4/18/13,6882,6.9,2013,187206670.548084,1137692372.63862,Robert Downey Jr.,Gwyneth Paltrow,Guy Pearce,Don Cheadle,Ben Kingsley,Marvel Studios,,,,,Action,Adventure,Science Fiction,,
75656,4.942928,Now You See Me,Louis Leterrier,115,5/29/13,3453,7.3,2013,70202501.4555318,110170090.364659,Jesse Eisenberg,Mark Ruffalo,Woody Harrelson,MÃ©lanie Laurent,Isla Fisher,Summit Entertainment,K/O Paper Products,SOIXAN7E QUIN5E,See Me Louisiana,,Thriller,Crime,,,
101299,4.921275,The Hunger Games: Catching Fire,Francis Lawrence,146,11/15/13,4269,7.4,2013,121684335.856255,793216614.966424,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks,Lionsgate,Color Force,,,,Science Fiction,Thriller,Action,Adventure,
106646,4.877927,The Wolf of Wall Street,Martin Scorsese,180,12/25/13,4027,7.9,2013,93603335.2740424,366925723.881393,Leonardo DiCaprio,Jonah Hill,Margot Robbie,Kyle Chandler,Rob Reiner,Paramount Pictures,Appian Way,EMJAG Productions,Red Granite Pictures,Sikelia Productions,Crime,Drama,Comedy,,
68726,4.705208,Pacific Rim,Guillermo del Toro,131,7/11/13,3590,6.7,2013,168486003.493276,381529914.68992,Idris Elba,Charlie Hunnam,Charlie Day,Ron Perlman,Burn Gorman,Legendary Pictures,Warner Bros.,Disney Double Dare You (DDY),Indochina Productions,,Action,Science Fiction,Adventure,,
75612,4.405923,Oblivion,Joseph Kosinski,126,4/10/13,3729,6.3,2013,112324002.32885,267863327.898099,Tom Cruise,Morgan Freeman,Olga Kurylenko,Andrea Riseborough,Nikolaj Coster-Waldau,Universal Pictures,Chernin Entertainment,Relativity Media,Monolith Pictures (III),Radical Studios,Action,Science Fiction,Adventure,Mystery,
57158,4.310786,The Hobbit: The Desolation of Smaug,Peter Jackson,161,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423,Martin Freeman,Ian McKellen,Richard Armitage,Ken Stott,Graham McTavish,WingNut Films,New Line Cinema,Metro-Goldwyn-Mayer (MGM),,,Adventure,Fantasy,,,
49521,3.97246,Man of Steel,Zack Snyder,143,6/12/13,4729,6.5,2013,210607504.366595,620445512.562503,Henry Cavill,Amy Adams,Michael Shannon,Diane Lane,Russell Crowe,Legendary Pictures,Warner Bros.,DC Entertainment,Syncopy,Cruel and Unusual Films,Action,Adventure,Fantasy,Science Fiction,
152601,3.951582,Her,Spike Jonze,126,12/18/13,2422,7.8,2013,21528767.1130297,44322350.2299834,Joaquin Phoenix,Scarlett Johansson,Rooney Mara,Amy Adams,Olivia Wilde,Annapurna Pictures,,,,,Romance,Science Fiction,Drama,,
93456,3.928789,Despicable Me 2,Pierre Coffin|Chris Renaud,98,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164,Steve Carell,Kristen Wiig,Benjamin Bratt,Miranda Cosgrove,Russell Brand,Universal Pictures,Illumination Entertainment,,,,Animation,Comedy,Family,,
54138,3.877342,Star Trek Into Darkness,J.J. Abrams,132,5/5/13,3363,7.4,2013,177846337.02068,437469458.167733,Chris Pine,Zachary Quinto,Zoe Saldana,Karl Urban,Simon Pegg,Paramount Pictures,Skydance Productions,Bad Robot,Kurtzman/Orci,,Action,Adventure,Science Fiction,,
76203,3.625529,12 Years a Slave,Steve McQueen,134,10/18/13,2241,7.9,2013,18720667.0548084,175038236.962459,Chiwetel Ejiofor,Michael Fassbender,Lupita Nyong'o,Benedict Cumberbatch,Paul Dano,Plan B Entertainment,Regency Enterprises,River Road Entertainment,Film4,New Regency Pictures,Drama,History,,,
87421,3.518275,Riddick,David Twohy,119,9/2/13,1530,6.2,2013,35569267.4041361,92046987.9382742,Vin Diesel,Karl Urban,Katee Sackhoff,Jordi MollÃ ,Bokeem Woodbine,One Race Productions,Radar Pictures,Riddick Canada Productions,,,Science Fiction,Action,Thriller,,
138843,3.472358,The Conjuring,James Wan,112,7/18/13,1910,7.4,2013,12168433.5856255,297658738.152157,Patrick Wilson,Vera Farmiga,Ron Livingston,Lili Taylor,Joey King,New Line Cinema,The Safran Company,Evergreen Media Group,,,Horror,Thriller,,,
64682,3.200427,The Great Gatsby,Baz Luhrmann,143,5/10/13,2403,7.2,2013,98283502.0377446,328585540.343973,Leonardo DiCaprio,Tobey Maguire,Carey Mulligan,Joel Edgerton,Elizabeth Debicki,Village Roadshow Pictures,Bazmark Films,Warner Bros.,A&E Television Networks,Red Wagon Entertainment,Drama,Romance,,,
68724,2.951594,Elysium,Neill Blomkamp,109,8/7/13,2366,6.5,2013,107643835.565148,267837238.776492,Matt Damon,Jodie Foster,Sharlto Copley,Alice Braga,Diego Luna,TriStar Pictures,Media Rights Capital,Sony Pictures Entertainment (SPE),QED International,Alpha Core,Science Fiction,Action,Drama,Thriller,
47964,2.815499,A Good Day to Die Hard,John Moore,98,2/6/13,3003,5.2,2013,86115068.452119,285166475.403851,Bruce Willis,Jai Courtney,Sebastian Koch,Mary Elizabeth Winstead,Yuliya Snigir,Ingenious Media,Twentieth Century Fox Film Corporation,Dune Entertainment,Mid Atlantic Films,Big Screen Productions,Action,Thriller,,,
158015,2.811403,The Purge,James DeMonaco,86,5/31/13,1522,5.8,2013,2808100.05822127,83614574.2265088,Lena Headey,Ethan Hawke,Max Burkholder,Adelaide Kane,Rhys Wakefield,Universal Pictures,Why Not Productions,Platinum Dunes,Blumhouse Productions,20th Century Fox Russia,Science Fiction,Horror,Thriller,,
62211,2.643496,Monsters University,Dan Scanlon,104,6/20/13,2251,7.0,2013,187206670.548084,695996591.902562,Billy Crystal,John Goodman,Steve Buscemi,Helen Mirren,Joel Murray,Walt Disney Pictures,Pixar Animation Studios,,,,Animation,Family,,,
72190,2.604638,World War Z,Marc Forster,116,6/20/13,3822,6.7,2013,187206670.548084,497843379.155286,Brad Pitt,Mireille Enos,Abigail Hargrove,Sterling Jerins,James Badge Dale,Paramount Pictures,GK Films,Skydance Productions,Hemisphere Media Capital,Apparatus Productions,Action,Drama,Horror,Science Fiction,Thriller
116745,2.497001,The Secret Life of Walter Mitty,Ben Stiller,114,12/18/13,2221,7.0,2013,84243001.7466382,176099064.153853,Ben Stiller,Kristen Wiig,Patton Oswalt,Shirley MacLaine,Adam Scott,New Line Cinema,Ingenious Media,Twentieth Century Fox Film Corporation,Samuel Goldwyn Films,Big Screen Productions,Adventure,Comedy,Drama,Fantasy,
80274,2.476989,Ender's Game,Gavin Hood,114,10/23/13,1608,6.6,2013,102963668.801446,117506997.785345,Asa Butterfield,Harrison Ford,Hailee Steinfeld,Abigail Breslin,Ben Kingsley,Summit Entertainment,Chartoff Productions,Odd Lot Entertainment,K/O Paper Products,Digital Domain,Science Fiction,Action,Adventure,,
138832,2.443357,We're the Millers,Rawson Marshall Thurber,110,8/7/13,1960,6.9,2013,34633234.0513957,252723500.427767,Jason Sudeikis,Jennifer Aniston,Will Poulter,Emma Roberts,Ed Helms,New Line Cinema,BenderSpink,Heyday Films,Newman/Tooley Films,Vincent Newman Entertainment,Comedy,Crime,,,
136400,2.196946,2 Guns,Baltasar KormÃ¡kur,109,8/2/13,1185,6.6,2013,57098034.5171659,123500625.270279,Denzel Washington,Mark Wahlberg,Paula Patton,Bill Paxton,Fred Ward,Universal Studios,Marc Platt Productions,Emmett/Furla Films,Envision Entertainment Corporation,,Action,Crime,Drama,Comedy,Thriller
96721,2.119986,Rush,Ron Howard,123,9/2/13,1472,7.7,2013,35569267.4041361,84474786.0695772,Daniel BrÃ¼hl,Chris Hemsworth,Olivia Wilde,Alexandra Maria Lara,Natalie Dormer,Revolution Films,Working Title Films,Cross Creek Pictures,Exclusive Media Group,Double Negative,Drama,Action,,,
72559,2.109247,G.I. Joe: Retaliation,Jon M. Chu,110,3/26/13,2615,5.4,2013,121684335.856255,348088599.30097,Dwayne Johnson,D.J. Cotrona,Adrianne Palicki,Bruce Willis,Ray Park,Paramount Pictures,Di Bonaventura Pictures,Hasbro,Skydance Productions,Metro-Goldwyn-Mayer (MGM),Adventure,Action,Science Fiction,Thriller,
86829,2.070019,Inside Llewyn Davis,Joel Coen|Ethan Coen,105,10/6/13,550,7.1,2013,10296366.8801446,30828557.0671454,Oscar Isaac,Carey Mulligan,Justin Timberlake,Jerry Grayson,Robin Bartlett,StudioCanal,CBS Films,Anton Capital Entertainment (ACE),,,Drama,Music,,,
117263,2.063266,Olympus Has Fallen,Antoine Fuqua,120,3/20/13,2403,6.2,2013,65522334.6918297,150725369.686372,Gerard Butler,Aaron Eckhart,Angela Bassett,Morgan Freeman,Radha Mitchell,Nu Image Films,Millennium Films,,,,Action,Thriller,,,
76285,2.032753,Percy Jackson: Sea of Monsters,Thor Freudenthal,106,8/7/13,1039,5.9,2013,84243001.7466382,163411533.615765,Logan Lerman,Alexandra Daddario,Douglas Smith,Leven Rambin,Brandon T. Jackson,1492 Pictures,Dune Entertainment,Fox 2000 Pictures,Sunswept Entertainment,Dune Entertainment III,Adventure,Family,Fantasy,,
146233,2.032167,Prisoners,Denis Villeneuve,153,9/18/13,1826,7.8,2013,43057534.2260595,114314652.29169,Hugh Jackman,Jake Gyllenhaal,Paul Dano,Maria Bello,Melissa Leo,Alcon Entertainment,Madhouse Entertainment,8:38 Productions,,,Drama,Thriller,Crime,,
168672,2.024873,American Hustle,David O. Russell,138,12/12/13,1861,6.8,2013,37441334.1096169,235105188.62008,Christian Bale,Bradley Cooper,Amy Adams,Jeremy Renner,Jennifer Lawrence,Columbia Pictures,Atlas Entertainment,Annapurna Pictures,,,Drama,Crime,,,
82654,1.999054,Warm Bodies,Jonathan Levine,97,1/31/13,1964,6.4,2013,32761167.3459148,109497801.257654,Nicholas Hoult,Teresa Palmer,Analeigh Tipton,Rob Corddry,Dave Franco,Summit Entertainment,,,,,Horror,Comedy,Romance,,
60304,1.92107,Hansel & Gretel: Witch Hunters,Tommy Wirkola,88,1/17/13,2564,5.7,2013,46801667.6370212,210423550.411948,Jeremy Renner,Gemma Arterton,Famke Janssen,Pihla Viitala,Derek Mears,Paramount Pictures,Studio Babelsberg,MTV Films,Gary Sanchez Productions,Metro-Goldwyn-Mayer (MGM),Fantasy,Horror,Action,,
64686,1.91745,47 Ronin,Carl Rinsch,118,12/6/13,940,5.8,2013,163805836.729574,141305911.612242,Keanu Reeves,Hiroyuki Sanada,Kou Shibasaki,Tadanobu Asano,Min Tanaka,Mid Atlantic Films,Stuber Productions,Universal,Moving Picture Company (MPC),H2F Entertainment,Action,Adventure,Fantasy,,
123553,1.875017,The Mortal Instruments: City of Bones,Harald Zwart,130,8/21/13,1020,6.2,2013,56162001.1644254,84772254.660978,Lily Collins,Jamie Campbell Bower,Kevin Zegers,Jemima West,Robert Sheehan,Constantin Film Produktion,Don Carmody Productions,Unique Features,Mr. Smith Productions,,Action,Adventure,Drama,Mystery,Romance
116711,1.874575,Epic,Chris Wedge,102,5/15/13,857,6.4,2013,93603335.2740424,251256282.187846,Josh Hutcherson,Amanda Seyfried,Colin Farrell,Jason Sudeikis,Aziz Ansari,Blue Sky Studios,Twentieth Century Fox Animation,,,,Animation,Adventure,Family,Fantasy,
193756,1.821423,Lone Survivor,Peter Berg,121,12/24/13,1101,7.4,2013,37441334.1096169,139745661.953426,Mark Wahlberg,Taylor Kitsch,Emile Hirsch,Ben Foster,Yousuf Azami,Universal Pictures,Weed Road Pictures,Herrick Entertainment,Leverage Management,Closest to the Hole Productions,Action,Drama,Thriller,War,
152532,1.765514,Dallas Buyers Club,Jean-Marc VallÃ©e,117,9/7/13,1831,7.8,2013,4680166.76370212,51667435.7740715,Matthew McConaughey,Jennifer Garner,Jared Leto,Denis O'Hare,Steve Zahn,Universal Studios,Universal Pictures,Voltage Pictures,Truth Entertainment,,Drama,History,,,
49524,1.68986899999999,R.I.P.D.,Robert Schwentke,96,7/18/13,876,5.3,2013,121684335.856255,57705052.146418,Jeff Bridges,Ryan Reynolds,Kevin Bacon,Stephanie Szostak,Mary-Louise Parker,Universal Pictures,Original Film,Dark Horse Entertainment,,,Fantasy,Action,Comedy,Crime,
151960,1.653164,Planes,Klay Hall,91,8/9/13,427,5.7,2013,46801667.6370212,205729564.987859,Dane Cook,Carlos Alazraqui,Val Kilmer,Julia Louis-Dreyfus,Brad Garrett,Walt Disney Pictures,Walt Disney Animation Studios,,,,Animation,Family,Adventure,Comedy,
122081,1.626627,Spring Breakers,Harmony Korine,94,1/24/13,996,5.0,2013,4680166.76370212,29694987.9158094,James Franco,Selena Gomez,Vanessa Hudgens,Ashley Benson,Rachel Korine,RabbitBandini Productions,Division Films,Pop Films,Radar Pictures,Muse Productions,Drama,Crime,,,
158011,1.559076,The Call,Brad Anderson,94,3/14/13,960,6.6,2013,12168433.5856255,64186032.8847237,Halle Berry,Abigail Breslin,Morris Chestnut,Michael Imperioli,Ella Rae Peck,TriStar Pictures,WWE Studios,Troika Pictures,Emergency Films,Apotheosis Media Group,Thriller,,,,
109428,1.526466,Evil Dead,Fede Alvarez,91,4/5/13,1254,6.3,2013,15912566.9965872,91303456.3967583,Jane Levy,Jessica Lucas,Shiloh Fernandez,Lou Taylor Pucci,Elizabeth Blackmore,TriStar Pictures,Ghost House Pictures,FilmDistrict,,,Horror,,,,
137093,1.496605,Last Vegas,Jon Turteltaub,105,10/31/13,563,6.4,2013,26208933.8767318,125805175.890027,Robert De Niro,Morgan Freeman,Michael Douglas,Kevin Kline,Mary Steenburgen,Laurence Mark Productions,CBS Films,Outlaw Sinema,Good Universe,Gidden Media,Comedy,,,,
112205,1.483329,The Family,Luc Besson,111,9/13/13,710,6.1,2013,28081000.5822127,34534225.1235096,Robert De Niro,Michelle Pfeiffer,Dianna Agron,John D'Leo,Tommy Lee Jones,Canal Plus,TF1 Films Production,Grive Productions,EuropaCorp,Relativity Media,Crime,Comedy,Action,,
